name	type	label	passes	num_identical	note	strain_name	label_w_strain_name
m54257_210425_012457/31064412/ccs	pacbio	uid_375747	19.0	7.0			m54257_210914_041224/8126857/ccs_1135
m54257_210914_041224/5636932/ccs	pacbio	1135	51.0	7.0			m54257_210425_012457/31064412/ccs_uid_375747
m54257_210914_041224/19530206/ccs	pacbio	1135	25.0	7.0			m54257_210914_041224/5636932/ccs_1135
m54257_210914_041224/25100636/ccs	pacbio	1135	16.0	7.0			m54257_210914_041224/19530206/ccs_1135
m54257_210914_041224/27328601/ccs	pacbio	1135	22.0	7.0			m54257_210914_041224/25100636/ccs_1135
m54257_210914_210835/43319928/ccs	pacbio	711	37.0	7.0			m54257_210914_041224/27328601/ccs_1135
m54257_210414_133237/20971731/ccs	pacbio	uid_375733	42.0	7.0			m54257_210914_210835/43319928/ccs_711
m54257_210913_175418/29425896/ccs	pacbio	1313	30.0	7.0			m54257_210414_133237/20971731/ccs_uid_375733
m54257_210425_012457/10879616/ccs	pacbio	uid_375747	14.0	7.0			m54257_210913_175418/29425896/ccs_1313
m54257_210414_133237/20906812/ccs	pacbio	uid_375733	52.0	7.0			m54257_210425_012457/10879616/ccs_uid_375747
m54257_210425_012457/15008197/ccs	pacbio	uid_375757	29.0	7.0			m54257_210414_133237/20906812/ccs_uid_375733
m54257_210425_012457/55902681/ccs	pacbio	uid_375747	27.0	7.0			m54257_210425_012457/15008197/ccs_uid_375757
m54257_210425_012457/48300532/ccs	pacbio	uid_375794	61.0	7.0			m54257_210425_012457/55902681/ccs_uid_375747
m54257_210414_133237/11207422/ccs	pacbio	uid_375716	34.0	7.0			m54257_210425_012457/48300532/ccs_uid_375794
m54257_210414_133237/25100862/ccs	pacbio	uid_375733	36.0	7.0			m54257_210414_133237/11207422/ccs_uid_375716
m54257_210414_133237/24707591/ccs	pacbio	uid_375732	21.0	7.0			m54257_210414_133237/25100862/ccs_uid_375733
m54257_210425_012457/30409670/ccs	pacbio	uid_375747	9.0	7.0			m54257_210414_133237/24707591/ccs_uid_375732
m54257_210914_041224/7668451/ccs	pacbio	1135	63.0	7.0			m54257_210425_012457/30409670/ccs_uid_375747
m54257_210913_175418/7537313/ccs	pacbio	1316	34.0	6.0			m54257_210914_041224/7668451/ccs_1135
m54257_210914_210835/46072680/ccs	pacbio	1558	13.0	6.0			m54257_210913_175418/7537313/ccs_1316
m54257_210913_175418/39846574/ccs	pacbio	1880	18.0	6.0			m54257_210914_210835/46072680/ccs_1558
m54257_210914_041224/23003693/ccs	pacbio	1135	51.0	6.0			m54257_210913_175418/39846574/ccs_1880
m54257_210414_133237/23069674/ccs	pacbio	uid_375733	30.0	6.0			m54257_210914_041224/23003693/ccs_1135
m54257_210915_072622/24511110/ccs	pacbio	1068	22.0	6.0			m54257_210414_133237/23069674/ccs_uid_375733
m54257_210914_041224/70517475/ccs	pacbio	1928	18.0	6.0			m54257_210915_072622/24511110/ccs_1068
m54257_210913_175418/18481904/ccs	pacbio	1313	17.0	6.0			m54257_210914_041224/70517475/ccs_1928
m54257_210914_210835/37028279/ccs	pacbio	2875	12.0	6.0			m54257_210913_175418/18481904/ccs_1313
m54257_210914_041224/22282560/ccs	pacbio	2398	48.0	6.0			m54257_210914_210835/37028279/ccs_2875
m54257_210414_133237/20840667/ccs	pacbio	uid_375703	13.0	6.0			m54257_210914_041224/22282560/ccs_2398
m54257_210414_133237/19268344/ccs	pacbio	uid_375654	30.0	6.0			m54257_210414_133237/20840667/ccs_uid_375703
m54257_210914_041224/6226388/ccs	pacbio	1135	26.0	6.0			m54257_210414_133237/19268344/ccs_uid_375654
m54257_210914_041224/38994499/ccs	pacbio	1135	22.0	6.0			m54257_210914_041224/6226388/ccs_1135
m54257_210914_041224/27656433/ccs	pacbio	1135	27.0	6.0			m54257_210914_041224/38994499/ccs_1135
m54257_210414_133237/23920755/ccs	pacbio	uid_375716	12.0	6.0			m54257_210914_041224/27656433/ccs_1135
m54257_210914_041224/38469703/ccs	pacbio	1135	39.0	6.0			m54257_210414_133237/23920755/ccs_uid_375716
m54257_210914_041224/6030043/ccs	pacbio	1135	24.0	6.0			m54257_210914_041224/38469703/ccs_1135
m54257_210425_012457/21430413/ccs	pacbio	uid_375800	14.0	6.0			m54257_210914_041224/6030043/ccs_1135
m54257_210914_041224/29557362/ccs	pacbio	1135	19.0	6.0			m54257_210425_012457/21430413/ccs_uid_375800
m54257_210914_210835/13239106/ccs	pacbio	1483	45.0	6.0			m54257_210914_041224/29557362/ccs_1135
m54257_210914_041224/11600752/ccs	pacbio	1135	52.0	6.0			m54257_210914_210835/13239106/ccs_1483
m54257_210913_175418/37159669/ccs	pacbio	1332	22.0	6.0			m54257_210914_041224/11600752/ccs_1135
m54257_210914_210835/17760930/ccs	pacbio	1068	55.0	6.0			m54257_210913_175418/37159669/ccs_1332
m54257_210913_175418/10223739/ccs	pacbio	1313	25.0	6.0			m54257_210914_210835/17760930/ccs_1068
m54257_210913_175418/52364037/ccs	pacbio	1740	19.0	6.0			m54257_210913_175418/10223739/ccs_1313
m54257_210914_041224/15926147/ccs	pacbio	1074	34.0	6.0			m54257_210913_175418/52364037/ccs_1740
m54257_210913_175418/25560017/ccs	pacbio	1740	20.0	6.0			m54257_210914_041224/15926147/ccs_1074
m54257_210425_012457/36700766/ccs	pacbio	uid_375739	34.0	6.0			m54257_210913_175418/25560017/ccs_1740
m54257_210414_133237/14614788/ccs	pacbio	uid_375712	58.0	6.0			m54257_210425_012457/36700766/ccs_uid_375739
m54257_210414_133237/20447309/ccs	pacbio	uid_375643	50.0	6.0			m54257_210414_133237/14614788/ccs_uid_375712
m54257_210425_012457/57934718/ccs	pacbio	uid_375743	57.0	6.0			m54257_210414_133237/20447309/ccs_uid_375643
m54257_210913_175418/18285349/ccs	pacbio	1973	15.0	6.0			m54257_210425_012457/57934718/ccs_uid_375743
m54257_210915_072622/11993154/ccs	pacbio	1068	14.0	6.0			m54257_210913_175418/18285349/ccs_1973
m54257_210914_210835/25822069/ccs	pacbio	849	62.0	6.0			m54257_210915_072622/11993154/ccs_1068
m54257_210914_041224/11600554/ccs	pacbio	1135	28.0	6.0			m54257_210914_210835/25822069/ccs_849
m54257_210914_210835/18022861/ccs	pacbio	169	50.0	6.0			m54257_210914_041224/11600554/ccs_1135
m54257_210913_175418/28573833/ccs	pacbio	1740	11.0	6.0			m54257_210914_210835/18022861/ccs_169
m54257_210914_210835/13172899/ccs	pacbio	1483	65.0	6.0			m54257_210913_175418/28573833/ccs_1740
m54257_210915_072622/24773502/ccs	pacbio	1068	28.0	6.0			m54257_210914_210835/13172899/ccs_1483
m54257_210425_012457/43909377/ccs	pacbio	uid_375794	20.0	6.0			m54257_210915_072622/24773502/ccs_1068
m54257_210913_175418/49807763/ccs	pacbio	1471	39.0	6.0			m54257_210425_012457/43909377/ccs_uid_375794
m54257_210915_072622/25362759/ccs	pacbio	1068	12.0	6.0			m54257_210913_175418/49807763/ccs_1471
m54257_210414_133237/20971589/ccs	pacbio	uid_375703	9.0	6.0			m54257_210915_072622/25362759/ccs_1068
m54257_210913_175418/40371075/ccs	pacbio	1880	33.0	6.0			m54257_210414_133237/20971589/ccs_uid_375703
m54257_210914_041224/35651775/ccs	pacbio	1135	20.0	6.0			m54257_210913_175418/40371075/ccs_1880
m54257_210914_210835/27263854/ccs	pacbio	80	17.0	6.0			m54257_210914_041224/35651775/ccs_1135
m54257_210914_210835/57082188/ccs	pacbio	1558	27.0	6.0			m54257_210914_210835/27263854/ccs_80
m54257_210425_012457/31130385/ccs	pacbio	uid_375790	44.0	6.0			m54257_210914_210835/57082188/ccs_1558
m54257_210914_041224/11534546/ccs	pacbio	1135	14.0	6.0			m54257_210425_012457/31130385/ccs_uid_375790
m54257_210425_012457/15532370/ccs	pacbio	uid_375803	43.0	6.0			m54257_210914_041224/11534546/ccs_1135
m54257_210425_012457/11207624/ccs	pacbio	uid_375753	27.0	6.0			m54257_210425_012457/15532370/ccs_uid_375803
m54257_210914_210835/19071647/ccs	pacbio	1327	12.0	6.0			m54257_210425_012457/11207624/ccs_uid_375753
m54257_210425_012457/22217451/ccs	pacbio	uid_375800	17.0	6.0			m54257_210914_210835/19071647/ccs_1327
m54257_210425_012457/21758787/ccs	pacbio	uid_375739	76.0	6.0			m54257_210425_012457/22217451/ccs_uid_375800
m54257_210914_041224/31195574/ccs	pacbio	1135	35.0	6.0			m54257_210425_012457/21758787/ccs_uid_375739
m54257_210915_072622/17891994/ccs	pacbio	1558	29.0	6.0			m54257_210914_041224/31195574/ccs_1135
m54257_210425_012457/17826640/ccs	pacbio	uid_375791	19.0	6.0			m54257_210915_072622/17891994/ccs_1558
m54257_210914_041224/40436365/ccs	pacbio	1135	54.0	6.0			m54257_210425_012457/17826640/ccs_uid_375791
m54257_210914_041224/45941336/ccs	pacbio	1135	39.0	6.0			m54257_210914_041224/40436365/ccs_1135
m54257_210913_175418/38404185/ccs	pacbio	2282	51.0	6.0			m54257_210914_041224/45941336/ccs_1135
m54257_210425_012457/4784387/ccs	pacbio	uid_375796	11.0	6.0			m54257_210913_175418/38404185/ccs_2282
m54257_210913_175418/18088400/ccs	pacbio	1606	12.0	6.0			m54257_210425_012457/4784387/ccs_uid_375796
m54257_210914_210835/18023078/ccs	pacbio	1483	26.0	6.0			m54257_210913_175418/18088400/ccs_1606
m54257_210425_012457/12517580/ccs	pacbio	uid_375757	9.0	6.0			m54257_210914_210835/18023078/ccs_1483
m54257_210913_175418/65012552/ccs	pacbio	1740	35.0	6.0			m54257_210425_012457/12517580/ccs_uid_375757
m54257_210914_041224/44368209/ccs	pacbio	1135	35.0	6.0			m54257_210913_175418/65012552/ccs_1740
m54257_210913_175418/42533398/ccs	pacbio	1740	21.0	6.0			m54257_210914_041224/44368209/ccs_1135
m54257_210913_175418/5046360/ccs	pacbio	1698	25.0	6.0			m54257_210913_175418/42533398/ccs_1740
m54257_210914_041224/24445884/ccs	pacbio	1135	59.0	6.0			m54257_210913_175418/5046360/ccs_1698
m54257_210425_012457/12386774/ccs	pacbio	uid_375755	60.0	6.0			m54257_210914_041224/24445884/ccs_1135
m54257_210914_041224/48825166/ccs	pacbio	1135	56.0	6.0			m54257_210425_012457/12386774/ccs_uid_375755
m54257_210913_175418/68223747/ccs	pacbio	1332	42.0	6.0			m54257_210914_041224/48825166/ccs_1135
m54257_210414_133237/22151364/ccs	pacbio	uid_375712	40.0	6.0			m54257_210913_175418/68223747/ccs_1332
m54257_210914_041224/5898540/ccs	pacbio	1135	53.0	6.0			m54257_210414_133237/22151364/ccs_uid_375712
m54257_210914_041224/21234332/ccs	pacbio	1135	17.0	6.0			m54257_210914_041224/5898540/ccs_1135
m54257_210914_041224/45679514/ccs	pacbio	1135	36.0	6.0			m54257_210914_041224/21234332/ccs_1135
m54257_210914_041224/5440104/ccs	pacbio	1281	24.0	6.0			m54257_210914_041224/45679514/ccs_1135
m54257_210913_175418/61145933/ccs	pacbio	1010	42.0	6.0			m54257_210914_041224/5440104/ccs_1281
m54257_210913_175418/47972776/ccs	pacbio	1479	21.0	6.0			m54257_210913_175418/61145933/ccs_1010
m54257_210914_210835/65012072/ccs	pacbio	1263	14.0	6.0			m54257_210913_175418/47972776/ccs_1479
m54257_210425_012457/14483815/ccs	pacbio	uid_375743	21.0	6.0			m54257_210914_210835/65012072/ccs_1263
m54257_210913_175418/19267721/ccs	pacbio	1186	24.0	6.0			m54257_210425_012457/14483815/ccs_uid_375743
m54257_210914_041224/17236060/ccs	pacbio	1135	61.0	6.0			m54257_210913_175418/19267721/ccs_1186
m54257_210914_041224/5177763/ccs	pacbio	1135	24.0	6.0			m54257_210914_041224/17236060/ccs_1135
m54257_210914_041224/19464663/ccs	pacbio	1135	30.0	6.0			m54257_210914_041224/5177763/ccs_1135
m54257_210425_012457/28574208/ccs	pacbio	uid_375747	16.0	6.0			m54257_210914_041224/19464663/ccs_1135
m54257_210913_175418/42795116/ccs	pacbio	1332	32.0	6.0			m54257_210425_012457/28574208/ccs_uid_375747
m54257_210914_210835/34210408/ccs	pacbio	1483	42.0	6.0			m54257_210913_175418/42795116/ccs_1332
m54257_210414_133237/28115215/ccs	pacbio	uid_375712	16.0	6.0			m54257_210914_210835/34210408/ccs_1483
m54257_210914_210835/14221868/ccs	pacbio	1435	34.0	6.0			m54257_210414_133237/28115215/ccs_uid_375712
m54257_210914_041224/36504268/ccs	pacbio	1135	11.0	6.0			m54257_210914_210835/14221868/ccs_1435
m54257_210914_041224/11731663/ccs	pacbio	1135	40.0	6.0			m54257_210914_041224/36504268/ccs_1135
m54257_210414_133237/35979691/ccs	pacbio	uid_375716	51.0	6.0			m54257_210914_041224/11731663/ccs_1135
m54257_210913_175418/52035857/ccs	pacbio	1740	29.0	6.0			m54257_210414_133237/35979691/ccs_uid_375716
m54257_210914_210835/38273583/ccs	pacbio	169	44.0	6.0			m54257_210913_175418/52035857/ccs_1740
m54257_210425_012457/15532466/ccs	pacbio	uid_375791	56.0	6.0			m54257_210914_210835/38273583/ccs_169
m54257_210913_175418/12452687/ccs	pacbio	1479	35.0	6.0			m54257_210425_012457/15532466/ccs_uid_375791
m54257_210914_041224/17630151/ccs	pacbio	1135	25.0	6.0			m54257_210913_175418/12452687/ccs_1479
m54257_210914_041224/34341075/ccs	pacbio	491	37.0	6.0			m54257_210914_041224/17630151/ccs_1135
m54257_210414_133237/14615185/ccs	pacbio	uid_375662	33.0	6.0			m54257_210914_041224/34341075/ccs_491
m54257_210914_041224/42075126/ccs	pacbio	1135	61.0	6.0			m54257_210414_133237/14615185/ccs_uid_375662
m54257_210914_210835/22479000/ccs	pacbio	169	56.0	6.0			m54257_210914_041224/42075126/ccs_1135
m54257_210914_041224/13041786/ccs	pacbio	160	37.0	6.0			m54257_210914_210835/22479000/ccs_169
m54257_210425_012457/46793693/ccs	pacbio	uid_375791	70.0	6.0			m54257_210914_041224/13041786/ccs_160
m54257_210914_210835/46990158/ccs	pacbio	1558	30.0	6.0			m54257_210425_012457/46793693/ccs_uid_375791
m54257_210414_133237/26280694/ccs	pacbio	uid_375662	18.0	6.0			m54257_210914_210835/46990158/ccs_1558
m54257_210914_041224/46793345/ccs	pacbio	1135	36.0	6.0			m54257_210414_133237/26280694/ccs_uid_375662
m54257_210414_133237/55051185/ccs	pacbio	uid_375716	11.0	6.0			m54257_210914_041224/46793345/ccs_1135
m54257_210914_041224/18481601/ccs	pacbio	1135	54.0	6.0			m54257_210414_133237/55051185/ccs_uid_375716
m54257_210425_012457/59310325/ccs	pacbio	uid_375747	41.0	6.0			m54257_210914_041224/18481601/ccs_1135
m54257_210913_175418/45679362/ccs	pacbio	1880	13.0	6.0			m54257_210425_012457/59310325/ccs_uid_375747
m54257_210914_041224/64094844/ccs	pacbio	1332	21.0	6.0			m54257_210913_175418/45679362/ccs_1880
m54257_210914_210835/21169065/ccs	pacbio	169	22.0	6.0			m54257_210914_041224/64094844/ccs_1332
m54257_210914_041224/52101825/ccs	pacbio	1135	36.0	6.0			m54257_210914_210835/21169065/ccs_169
m54257_210425_012457/31130405/ccs	pacbio	uid_375750	19.0	6.0			m54257_210914_041224/52101825/ccs_1135
m54257_210914_041224/71959351/ccs	pacbio	1135	16.0	6.0			m54257_210425_012457/31130405/ccs_uid_375750
m54257_210913_175418/19137416/ccs	pacbio	1313	24.0	6.0			m54257_210914_041224/71959351/ccs_1135
m54257_210414_133237/14091217/ccs	pacbio	uid_375733	22.0	6.0			m54257_210913_175418/19137416/ccs_1313
m54257_210913_175418/23593322/ccs	pacbio	1332	39.0	6.0			m54257_210414_133237/14091217/ccs_uid_375733
m54257_210915_072622/26083986/ccs	pacbio	257	51.0	6.0			m54257_210913_175418/23593322/ccs_1332
m54257_210914_041224/36110993/ccs	pacbio	1135	23.0	6.0			m54257_210915_072622/26083986/ccs_257
m54257_210425_181849/35979425/ccs	pacbio	uid_375747	26.0	6.0			m54257_210914_041224/36110993/ccs_1135
m54257_210913_175418/24772880/ccs	pacbio	1316	29.0	6.0			m54257_210425_181849/35979425/ccs_uid_375747
m54257_210913_175418/17629613/ccs	pacbio	1880	16.0	6.0			m54257_210913_175418/24772880/ccs_1316
m54257_210914_210835/20251147/ccs	pacbio	80	20.0	6.0			m54257_210913_175418/17629613/ccs_1880
m54257_210425_012457/16908994/ccs	pacbio	uid_375794	45.0	6.0			m54257_210914_210835/20251147/ccs_80
m54257_210414_133237/22741972/ccs	pacbio	uid_375664	12.0	6.0			m54257_210425_012457/16908994/ccs_uid_375794
m54257_210914_210835/14156224/ccs	pacbio	80	45.0	6.0			m54257_210414_133237/22741972/ccs_uid_375664
m54257_210914_210835/17564188/ccs	pacbio	169	47.0	6.0			m54257_210914_210835/14156224/ccs_80
							m54257_210914_210835/17564188/ccs_169
